date,qty sold (kgs),avg.price (rs./kg),year,month,month_num,rainfall
2023-11-29,55389.9,1501.94,2023,11,11,240.1
2023-11-30,59213.0,1581.36,2023,11,11,240.1
2023-11-30,67877.7,1551.1,2023,11,11,240.1
2023-12-01,3559.6,1511.73,2023,12,12,74.3
2023-12-02,68915.3,1568.5,2023,12,12,74.3
2023-12-02,19124.4,1515.44,2023,12,12,74.3
2023-12-02,32456.6,1488.88,2023,12,12,74.3
2023-12-04,63173.3,1524.73,2023,12,12,74.3
2023-12-04,61747.3,1496.82,2023,12,12,74.3
2023-12-05,69806.5,1520.49,2023,12,12,74.3
2023-12-05,75040.3,1548.19,2023,12,12,74.3
2023-12-05,22577.5,1484.55,2023,12,12,74.3
2023-12-06,83382.3,1548.58,2023,12,12,74.3
2023-12-06,54917.5,1519.49,2023,12,12,74.3
2023-12-07,75338.0,1511.69,2023,12,12,74.3
2023-12-07,61253.5,1551.56,2023,12,12,74.3
2023-12-08,83110.1,1556.77,2023,12,12,74.3
2023-12-09,81105.4,1554.2,2023,12,12,74.3
2023-12-09,35637.8,1513.83,2023,12,12,74.3
2023-12-11,57358.4,1526.87,2023,12,12,74.3
2023-12-11,72223.0,1535.25,2023,12,12,74.3
2023-12-12,27993.8,1511.05,2023,12,12,74.3
2023-12-12,83056.9,1567.97,2023,12,12,74.3
2023-12-13,66418.0,1615.7,2023,12,12,74.3
2023-12-13,80268.3,1656.73,2023,12,12,74.3
2023-12-14,67939.7,1662.52,2023,12,12,74.3
2023-12-14,85261.5,1667.15,2023,12,12,74.3
2023-12-15,30213.7,1650.46,2023,12,12,74.3
2023-12-15,94036.7,1736.54,2023,12,12,74.3
2023-12-16,90536.8,1662.87,2023,12,12,74.3
2023-12-16,43412.6,1640.86,2023,12,12,74.3
2023-12-18,76903.9,1607.84,2023,12,12,74.3
2023-12-18,72996.8,1645.74,2023,12,12,74.3
2023-12-19,42022.0,1609.64,2023,12,12,74.3
2023-12-19,86776.9,1622.74,2023,12,12,74.3
2023-12-20,88213.3,1623.5,2023,12,12,74.3
2023-12-20,95366.1,1702.66,2023,12,12,74.3
2023-12-21,71161.2,1652.14,2023,12,12,74.3
2023-12-21,80882.1,1675.45,2023,12,12,74.3
2023-12-22,90162.0,1683.51,2023,12,12,74.3
2023-12-22,19744.2,1658.3,2023,12,12,74.3
2023-12-23,92751.3,1636.03,2023,12,12,74.3
2023-12-23,42102.1,1658.02,2023,12,12,74.3
2023-12-26,81207.4,1758.49,2023,12,12,74.3
2023-12-26,73460.9,1756.71,2023,12,12,74.3
2023-12-27,39022.7,1765.82,2023,12,12,74.3
2023-12-27,79817.1,1834.7,2023,12,12,74.3
2023-12-28,107145.6,1858.43,2023,12,12,74.3
2023-12-28,82159.3,1793.13,2023,12,12,74.3
2023-12-29,77667.5,1800.72,2023,12,12,74.3
2023-12-29,75792.2,1839.02,2023,12,12,74.3
2023-12-30,34704.1,1704.96,2023,12,12,74.3
2023-12-30,91750.5,1737.48,2023,12,12,74.3
2024-01-01,47725.6,1668.64,2024,1,1,58.8
2024-01-01,91109.8,1669.42,2024,1,1,58.8
2024-01-02,77861.6,1685.82,2024,1,1,58.8
2024-01-02,100094.5,1657.04,2024,1,1,58.8
2024-01-03,41005.3,1642.13,2024,1,1,58.8
2024-01-03,74780.2,1664.69,2024,1,1,58.8
2024-01-04,100929.5,1701.95,2024,1,1,58.8
2024-01-04,65322.4,1646.22,2024,1,1,58.8
2024-01-05,51655.8,1722.28,2024,1,1,58.8
2024-01-05,79888.2,1694.77,2024,1,1,58.8
2024-01-06,20599.1,1696.75,2024,1,1,58.8
2024-01-06,81767.8,1759.36,2024,1,1,58.8
2024-01-08,30733.6,1648.71,2024,1,1,58.8
2024-01-08,78914.2,1673.42,2024,1,1,58.8
2024-01-09,63661.2,1618.97,2024,1,1,58.8
2024-01-09,72803.6,1625.99,2024,1,1,58.8
2024-01-10,33537.6,1586.4,2024,1,1,58.8
2024-01-10,67187.9,1616.63,2024,1,1,58.8
2024-01-11,70307.3,1615.87,2024,1,1,58.8
2024-01-11,100162.9,1683.33,2024,1,1,58.8
2024-01-12,9309.8,1725.81,2024,1,1,58.8
2024-01-12,72697.5,1621.23,2024,1,1,58.8
2024-01-12,39626.6,1640.45,2024,1,1,58.8
2024-01-13,76123.4,1629.31,2024,1,1,58.8
2024-01-13,19556.6,1553.94,2024,1,1,58.8
2024-01-16,53282.3,1619.33,2024,1,1,58.8
2024-01-17,59322.6,1612.86,2024,1,1,58.8
2024-01-17,48306.8,1622.52,2024,1,1,58.8
2024-01-18,25583.5,1604.57,2024,1,1,58.8
2024-01-18,51650.8,1669.56,2024,1,1,58.8
2024-01-19,88109.7,1729.05,2024,1,1,58.8
2024-01-19,48916.9,1643.28,2024,1,1,58.8
2024-01-20,59292.5,1672.5,2024,1,1,58.8
2024-01-20,48454.1,1685.66,2024,1,1,58.8
2024-01-22,70893.8,1637.88,2024,1,1,58.8
2024-01-22,22511.9,1580.24,2024,1,1,58.8
2024-01-23,24373.1,1551.22,2024,1,1,58.8
2024-01-23,67385.5,1578.89,2024,1,1,58.8
2024-01-24,49943.1,1609.39,2024,1,1,58.8
2024-01-24,69465.2,1607.84,2024,1,1,58.8
2024-01-25,55686.6,1603.83,2024,1,1,58.8
2024-01-25,17970.7,1562.09,2024,1,1,58.8
2024-01-27,58850.1,1644.52,2024,1,1,58.8
2024-01-27,93939.0,1663.71,2024,1,1,58.8
2024-01-29,61679.4,1654.25,2024,1,1,58.8
2024-01-29,69927.9,1638.4,2024,1,1,58.8
2024-01-30,82544.6,1599.74,2024,1,1,58.8
2024-01-30,17668.4,1737.7,2024,1,1,58.8
2024-01-31,74608.3,1543.0,2024,1,1,58.8
2024-01-31,25879.3,1573.94,2024,1,1,58.8
2024-02-01,61270.0,1550.0,2024,2,2,0.6
2024-02-01,77744.0,1551.53,2024,2,2,0.6
2024-02-02,69390.0,1532.54,2024,2,2,0.6
2024-02-02,31762.2,1525.66,2024,2,2,0.6
2024-02-03,95295.6,1585.35,2024,2,2,0.6
2024-02-03,69797.4,1533.53,2024,2,2,0.6
2024-02-05,70174.5,1518.32,2024,2,2,0.6
2024-02-05,47694.1,1546.06,2024,2,2,0.6
2024-02-06,76720.4,1448.01,2024,2,2,0.6
2024-02-07,69123.8,1476.71,2024,2,2,0.6
2024-02-07,19722.2,1471.31,2024,2,2,0.6
2024-02-08,61031.0,1488.34,2024,2,2,0.6
2024-02-08,49925.7,1520.43,2024,2,2,0.6
2024-02-09,17706.2,1484.27,2024,2,2,0.6
2024-02-09,49485.5,1533.22,2024,2,2,0.6
2024-02-10,48465.5,1489.43,2024,2,2,0.6
2024-02-10,83672.9,1523.91,2024,2,2,0.6
2024-02-12,41656.8,1550.18,2024,2,2,0.6
2024-02-12,62662.0,1526.3,2024,2,2,0.6
2024-02-13,19023.1,1540.25,2024,2,2,0.6
2024-02-13,66816.3,1539.8,2024,2,2,0.6
2024-02-14,67034.1,1490.59,2024,2,2,0.6
2024-02-14,16593.2,1495.1,2024,2,2,0.6
2024-02-15,63160.4,1522.43,2024,2,2,0.6
2024-02-15,47623.4,1482.5,2024,2,2,0.6
2024-02-16,60173.1,1483.2,2024,2,2,0.6
2024-02-16,29086.6,1472.95,2024,2,2,0.6
2024-02-17,87796.3,1498.51,2024,2,2,0.6
2024-02-17,65527.9,1453.38,2024,2,2,0.6
2024-02-19,56632.2,1470.14,2024,2,2,0.6
2024-02-19,74069.8,1416.39,2024,2,2,0.6
2024-02-20,17625.6,1378.89,2024,2,2,0.6
2024-02-20,83675.0,1472.48,2024,2,2,0.6
2024-02-21,23240.8,1374.24,2024,2,2,0.6
2024-02-21,66790.0,1441.2,2024,2,2,0.6
2024-02-22,50502.1,1383.26,2024,2,2,0.6
2024-02-22,68951.7,1433.82,2024,2,2,0.6
2024-02-23,74228.9,1425.21,2024,2,2,0.6
2024-02-23,27316.6,1393.12,2024,2,2,0.6
2024-02-24,82347.8,1499.0,2024,2,2,0.6
2024-02-24,58752.2,1422.92,2024,2,2,0.6
2024-02-26,56754.8,1474.84,2024,2,2,0.6
2024-02-26,75035.2,1471.6,2024,2,2,0.6
2024-02-27,85518.3,1500.27,2024,2,2,0.6
2024-02-27,19916.5,1384.09,2024,2,2,0.6
2024-02-28,18994.5,1472.63,2024,2,2,0.6
2024-02-28,74058.0,1565.46,2024,2,2,0.6
2024-02-29,65073.3,1530.17,2024,2,2,0.6
2024-02-29,49604.8,1519.38,2024,2,2,0.6
2024-03-01,47029.7,1516.69,2024,3,3,11.6
2024-03-01,45527.1,1524.35,2024,3,3,11.6
2024-03-02,75897.5,1463.29,2024,3,3,11.6
2024-03-04,69582.1,1418.45,2024,3,3,11.6
2024-03-04,76516.1,1453.31,2024,3,3,11.6
2024-03-05,72182.6,1529.74,2024,3,3,11.6
2024-03-05,46071.8,1484.64,2024,3,3,11.6
2024-03-06,77516.9,1413.43,2024,3,3,11.6
2024-03-06,17555.0,1356.38,2024,3,3,11.6
2024-03-07,34389.2,1339.71,2024,3,3,11.6
2024-03-07,73059.7,1450.25,2024,3,3,11.6
2024-03-08,47702.2,1341.0,2024,3,3,11.6
2024-03-08,39209.4,1349.57,2024,3,3,11.6
2024-03-09,40784.1,1341.93,2024,3,3,11.6
2024-03-09,67924.2,1370.43,2024,3,3,11.6
2024-03-11,63157.2,1337.1,2024,3,3,11.6
2024-03-11,23308.6,1306.07,2024,3,3,11.6
2024-03-12,73937.1,1345.66,2024,3,3,11.6
2024-03-12,41675.7,1264.55,2024,3,3,11.6
2024-03-13,41643.6,1371.34,2024,3,3,11.6
2024-03-13,39179.1,1400.94,2024,3,3,11.6
2024-03-14,56997.5,1402.94,2024,3,3,11.6
2024-03-14,18405.6,1365.09,2024,3,3,11.6
2024-03-15,68084.9,1489.63,2024,3,3,11.6
2024-03-15,22456.6,1410.63,2024,3,3,11.6
2024-03-16,44271.0,1465.62,2024,3,3,11.6
2024-03-16,39803.2,1436.56,2024,3,3,11.6
2024-03-18,42062.6,1420.54,2024,3,3,11.6
2024-03-18,63130.3,1432.13,2024,3,3,11.6
2024-03-19,27630.7,1387.93,2024,3,3,11.6
2024-03-19,60418.0,1443.99,2024,3,3,11.6
2024-03-20,42402.1,1500.59,2024,3,3,11.6
2024-03-20,36471.2,1495.32,2024,3,3,11.6
2024-03-21,41246.7,1562.8,2024,3,3,11.6
2024-03-21,40554.3,1506.38,2024,3,3,11.6
2024-03-22,56479.6,1461.4,2024,3,3,11.6
2024-03-22,53510.0,1563.71,2024,3,3,11.6
2024-03-23,64899.4,1522.64,2024,3,3,11.6
2024-03-23,18212.9,1422.02,2024,3,3,11.6
2024-03-25,24413.2,1405.78,2024,3,3,11.6
2024-03-25,40694.7,1405.32,2024,3,3,11.6
2024-03-26,61047.4,1422.53,2024,3,3,11.6
2024-03-26,68403.8,1426.61,2024,3,3,11.6
2024-03-27,63263.8,1428.64,2024,3,3,11.6
2024-03-27,51974.0,1393.07,2024,3,3,11.6
2024-03-28,42896.5,1518.47,2024,3,3,11.6
2024-03-30,39040.3,1535.48,2024,3,3,11.6
2024-03-30,39566.6,1518.19,2024,3,3,11.6
2024-04-01,53631.2,1642.95,2024,4,4,41.0
2024-04-01,37833.1,1620.09,2024,4,4,41.0
2024-04-02,55913.3,1630.6,2024,4,4,41.0
2024-04-02,16306.7,1527.84,2024,4,4,41.0
2024-04-03,22785.5,1512.12,2024,4,4,41.0
2024-04-03,65736.9,1610.41,2024,4,4,41.0
2024-04-04,45230.0,1561.29,2024,4,4,41.0
2024-04-04,68643.2,1548.38,2024,4,4,41.0
2024-04-05,56378.9,1610.0,2024,4,4,41.0
2024-04-05,58638.7,1575.75,2024,4,4,41.0
2024-04-06,26934.5,1674.2,2024,4,4,41.0
2024-04-06,61939.2,1646.77,2024,4,4,41.0
2024-04-08,41140.3,1794.54,2024,4,4,41.0
2024-04-08,66700.2,1786.27,2024,4,4,41.0
2024-04-09,44339.5,1721.28,2024,4,4,41.0
2024-04-09,44866.4,1726.96,2024,4,4,41.0
2024-04-11,68749.2,1715.87,2024,4,4,41.0
2024-04-11,73835.8,1647.55,2024,4,4,41.0
2024-04-12,16584.2,1601.28,2024,4,4,41.0
2024-04-12,71008.8,1673.91,2024,4,4,41.0
2024-04-13,35548.9,1615.72,2024,4,4,41.0
2024-04-13,21563.7,1542.9,2024,4,4,41.0
2024-04-15,56290.9,1655.23,2024,4,4,41.0
2024-04-15,57440.3,1639.77,2024,4,4,41.0
2024-04-16,49487.1,1652.45,2024,4,4,41.0
2024-04-16,56974.6,1732.09,2024,4,4,41.0
2024-04-17,32383.4,1712.28,2024,4,4,41.0
2024-04-17,52404.0,1769.46,2024,4,4,41.0
2024-04-18,55693.8,1783.59,2024,4,4,41.0
2024-04-18,59757.0,1776.1,2024,4,4,41.0
2024-04-20,64386.9,1885.55,2024,4,4,41.0
2024-04-20,49576.4,1881.68,2024,4,4,41.0
2024-04-22,16768.9,1861.81,2024,4,4,41.0
2024-04-22,78643.1,1910.97,2024,4,4,41.0
2024-04-23,90546.4,2006.5,2024,4,4,41.0
2024-04-23,20550.1,1932.34,2024,4,4,41.0
2024-04-24,68518.7,1886.06,2024,4,4,41.0
2024-04-24,52257.9,1925.1,2024,4,4,41.0
2024-04-25,54253.6,1919.56,2024,4,4,41.0
2024-04-25,66378.5,1927.47,2024,4,4,41.0
2024-04-27,19725.9,2099.77,2024,4,4,41.0
2024-04-27,56577.4,2134.8,2024,4,4,41.0
2024-04-29,69287.7,2321.2,2024,4,4,41.0
2024-04-29,53000.5,2284.41,2024,4,4,41.0
2024-04-30,47063.3,2163.09,2024,4,4,41.0
2024-04-30,54478.2,2168.26,2024,4,4,41.0
2024-05-01,71386.9,2211.76,2024,5,5,447.2
2024-05-01,55020.9,2137.03,2024,5,5,447.2
2024-05-02,78860.6,2121.69,2024,5,5,447.2
2024-05-02,33193.8,1983.51,2024,5,5,447.2
2024-05-03,59903.7,2061.12,2024,5,5,447.2
2024-05-03,21913.2,2008.38,2024,5,5,447.2
2024-05-04,49958.2,1933.51,2024,5,5,447.2
2024-05-04,57611.4,1964.76,2024,5,5,447.2
2024-05-06,48704.8,1936.16,2024,5,5,447.2
2024-05-06,47896.1,1948.25,2024,5,5,447.2
2024-05-07,32432.0,1911.53,2024,5,5,447.2
2024-05-07,50063.6,2006.51,2024,5,5,447.2
2024-05-08,46462.0,1997.07,2024,5,5,447.2
2024-05-08,40085.7,2072.39,2024,5,5,447.2
2024-05-09,49738.0,2121.87,2024,5,5,447.2
2024-05-09,27669.5,2211.57,2024,5,5,447.2
2024-05-10,17739.1,1852.14,2024,5,5,447.2
2024-05-10,53110.1,2016.34,2024,5,5,447.2
2024-05-11,64024.3,2078.48,2024,5,5,447.2
2024-05-11,19565.7,1959.8,2024,5,5,447.2
2024-05-13,55890.0,2028.8,2024,5,5,447.2
2024-05-13,45173.5,2063.68,2024,5,5,447.2
2024-05-14,53610.4,2064.39,2024,5,5,447.2
2024-05-14,45643.6,2032.45,2024,5,5,447.2
2024-05-15,47559.0,2028.33,2024,5,5,447.2
2024-05-16,48643.9,2008.35,2024,5,5,447.2
2024-05-16,53030.5,2010.15,2024,5,5,447.2
2024-05-17,49848.6,1984.34,2024,5,5,447.2
2024-05-17,37422.2,1965.86,2024,5,5,447.2
2024-05-18,29094.9,2070.76,2024,5,5,447.2
2024-05-18,53695.2,2000.3,2024,5,5,447.2
2024-05-18,29094.9,2070.76,2024,5,5,447.2
2024-05-20,44250.0,1964.71,2024,5,5,447.2
2024-05-20,21321.7,1851.89,2024,5,5,447.2
2024-05-21,82263.0,2084.02,2024,5,5,447.2
2024-05-21,19969.9,1916.57,2024,5,5,447.2
2024-05-22,59537.8,2065.08,2024,5,5,447.2
2024-05-22,35524.9,2079.29,2024,5,5,447.2
2024-05-23,44367.2,2111.54,2024,5,5,447.2
2024-05-23,50281.1,2094.87,2024,5,5,447.2
2024-05-24,32184.3,2078.76,2024,5,5,447.2
2024-05-24,51307.9,2220.12,2024,5,5,447.2
2024-05-25,50978.7,2304.97,2024,5,5,447.2
2024-05-25,42763.8,2303.98,2024,5,5,447.2
2024-05-27,25902.2,2404.4,2024,5,5,447.2
2024-05-27,47864.8,2306.6,2024,5,5,447.2
2024-05-28,52979.2,2357.36,2024,5,5,447.2
2024-05-28,23810.3,2357.26,2024,5,5,447.2
2024-05-29,19928.7,2139.16,2024,5,5,447.2
2024-05-29,56396.8,2248.0,2024,5,5,447.2
2024-05-30,75439.2,2310.35,2024,5,5,447.2
2024-05-30,17140.2,2148.86,2024,5,5,447.2
2024-05-31,60210.0,2240.53,2024,5,5,447.2
2024-05-31,48532.3,2243.77,2024,5,5,447.2
2024-06-01,46607.6,2245.57,2024,6,6,489.3
2024-06-01,54567.6,2262.46,2024,6,6,489.3
2024-06-03,27616.6,2384.11,2024,6,6,489.3
2024-06-03,44275.9,2355.17,2024,6,6,489.3
2024-06-04,66110.2,2405.49,2024,6,6,489.3
2024-06-04,35174.2,2387.83,2024,6,6,489.3
2024-06-05,22849.4,2476.54,2024,6,6,489.3
2024-06-05,42482.5,2355.85,2024,6,6,489.3
2024-06-06,45430.9,2456.45,2024,6,6,489.3
2024-06-06,25543.4,2426.72,2024,6,6,489.3
2024-06-07,37465.1,2480.76,2024,6,6,489.3
2024-06-07,11138.0,2391.92,2024,6,6,489.3
2024-06-08,77593.9,2568.46,2024,6,6,489.3
2024-06-08,18544.3,2534.14,2024,6,6,489.3
2024-06-10,45076.8,2546.17,2024,6,6,489.3
2024-06-11,48203.4,2502.94,2024,6,6,489.3
2024-06-11,41045.4,2443.15,2024,6,6,489.3
2024-06-12,41893.6,2384.22,2024,6,6,489.3
2024-06-13,41705.4,2422.69,2024,6,6,489.3
2024-06-13,69534.3,2445.64,2024,6,6,489.3
2024-06-14,23271.1,2489.07,2024,6,6,489.3
2024-06-14,41528.5,2379.43,2024,6,6,489.3
2024-06-15,39675.4,2440.84,2024,6,6,489.3
2024-06-15,18350.7,2417.57,2024,6,6,489.3
2024-06-18,7035.9,2334.84,2024,6,6,489.3
2024-06-18,44718.6,2368.72,2024,6,6,489.3
2024-06-19,16899.3,2263.67,2024,6,6,489.3
2024-06-19,82867.5,2370.06,2024,6,6,489.3
2024-06-20,43427.5,2286.3,2024,6,6,489.3
2024-06-20,36163.5,2284.02,2024,6,6,489.3
2024-06-21,49086.0,2310.57,2024,6,6,489.3
2024-06-21,43895.6,2259.4,2024,6,6,489.3
2024-06-22,45077.9,2295.3,2024,6,6,489.3
2024-06-24,52167.2,2320.59,2024,6,6,489.3
2024-06-24,36346.5,2315.59,2024,6,6,489.3
2024-06-25,26207.6,2314.05,2024,6,6,489.3
2024-06-25,35641.4,2279.6,2024,6,6,489.3
2024-06-26,24203.5,2250.57,2024,6,6,489.3
2024-06-26,40061.6,2325.72,2024,6,6,489.3
2024-06-27,11859.2,2189.1,2024,6,6,489.3
2024-06-27,35699.7,2246.13,2024,6,6,489.3
2024-06-28,63900.5,2192.44,2024,6,6,489.3
2024-06-28,14777.9,2195.23,2024,6,6,489.3
2024-06-29,38312.8,2130.73,2024,6,6,489.3
2024-07-01,30283.5,2148.92,2024,7,7,759.7
2024-07-01,41414.1,2176.49,2024,7,7,759.7
2024-07-02,44203.5,2124.03,2024,7,7,759.7
2024-07-03,46184.2,2071.31,2024,7,7,759.7
2024-07-03,35270.9,2038.85,2024,7,7,759.7
2024-07-04,13118.7,2174.05,2024,7,7,759.7
2024-07-04,31802.4,2129.93,2024,7,7,759.7
2024-07-05,25192.2,2333.04,2024,7,7,759.7
2024-07-05,13281.7,2215.0,2024,7,7,759.7
2024-07-06,23346.0,2237.22,2024,7,7,759.7
2024-07-08,41119.9,2369.94,2024,7,7,759.7
2024-07-09,28324.6,2324.02,2024,7,7,759.7
2024-07-10,32010.6,2315.2,2024,7,7,759.7
2024-07-11,34625.5,2322.24,2024,7,7,759.7
2024-07-12,38944.0,2300.43,2024,7,7,759.7
2024-07-12,33236.7,2314.63,2024,7,7,759.7
2024-07-13,11486.3,2445.98,2024,7,7,759.7
2024-07-13,34043.9,2240.84,2024,7,7,759.7
2024-07-15,20911.3,2218.99,2024,7,7,759.7
2024-07-15,42325.2,2275.95,2024,7,7,759.7
2024-07-16,33149.2,2129.5,2024,7,7,759.7
2024-07-16,8729.4,2120.65,2024,7,7,759.7
2024-07-18,20164.5,2086.8,2024,7,7,759.7
2024-07-18,58072.6,2099.05,2024,7,7,759.7
2024-07-19,28951.1,2166.8,2024,7,7,759.7
2024-07-19,34800.6,2123.05,2024,7,7,759.7
2024-07-20,36401.9,2181.4,2024,7,7,759.7
2024-07-20,36999.7,2180.69,2024,7,7,759.7
2024-07-22,29859.9,2248.84,2024,7,7,759.7
2024-07-23,35851.6,2230.21,2024,7,7,759.7
2024-07-23,27496.8,2237.33,2024,7,7,759.7
2024-07-24,18237.4,2277.5,2024,7,7,759.7
2024-07-24,15277.2,2320.4,2024,7,7,759.7
2024-07-25,25466.5,2278.36,2024,7,7,759.7
2024-07-25,14728.1,2267.17,2024,7,7,759.7
2024-07-26,22328.3,2245.43,2024,7,7,759.7
2024-07-27,14018.9,2179.87,2024,7,7,759.7
2024-07-27,44291.3,2295.39,2024,7,7,759.7
2024-07-30,27436.6,2245.4,2024,7,7,759.7
2024-07-30,35869.4,2178.64,2024,7,7,759.7
2024-07-31,39667.3,2206.39,2024,7,7,759.7
2024-08-01,37437.6,2142.6,2024,8,8,310.7
2024-08-01,33882.2,2211.62,2024,8,8,310.7
2024-08-02,23484.9,2190.06,2024,8,8,310.7
2024-08-02,15426.6,2341.55,2024,8,8,310.7
2024-08-03,27530.1,2264.18,2024,8,8,310.7
2024-08-03,20080.8,2207.08,2024,8,8,310.7
2024-08-05,6967.9,2206.19,2024,8,8,310.7
2024-08-05,30420.0,2236.77,2024,8,8,310.7
2024-08-06,53389.5,2258.08,2024,8,8,310.7
2024-08-06,15541.9,2165.9,2024,8,8,310.7
2024-08-07,38877.6,2251.66,2024,8,8,310.7
2024-08-07,30298.3,2275.11,2024,8,8,310.7
2024-08-08,33310.4,2250.63,2024,8,8,310.7
2024-08-08,41862.4,2255.67,2024,8,8,310.7
2024-08-09,43406.0,2247.61,2024,8,8,310.7
2024-08-10,47071.4,2243.9,2024,8,8,310.7
2024-08-10,44385.4,2201.33,2024,8,8,310.7
2024-08-12,42065.6,2216.96,2024,8,8,310.7
2024-08-12,28576.7,2264.68,2024,8,8,310.7
2024-08-13,38825.5,2231.89,2024,8,8,310.7
2024-08-13,29813.2,2233.3,2024,8,8,310.7
2024-08-14,44425.9,2178.76,2024,8,8,310.7
2024-08-14,10036.3,2149.64,2024,8,8,310.7
2024-08-16,14353.2,2140.13,2024,8,8,310.7
2024-08-16,72272.4,2215.19,2024,8,8,310.7
2024-08-17,43620.2,2168.6,2024,8,8,310.7
2024-08-19,41922.6,2080.94,2024,8,8,310.7
2024-08-19,49849.0,2101.4,2024,8,8,310.7
2024-08-20,46101.5,2059.17,2024,8,8,310.7
2024-08-21,51518.3,2102.68,2024,8,8,310.7
2024-08-21,46918.4,2068.35,2024,8,8,310.7
2024-08-22,15446.2,2137.77,2024,8,8,310.7
2024-08-22,40701.9,2100.8,2024,8,8,310.7
2024-08-23,25039.5,2154.07,2024,8,8,310.7
2024-08-23,40120.3,2117.81,2024,8,8,310.7
2024-08-24,38669.5,2189.51,2024,8,8,310.7
2024-08-24,10610.6,2141.82,2024,8,8,310.7
2024-08-26,17379.6,2178.2,2024,8,8,310.7
2024-08-26,73261.0,2295.66,2024,8,8,310.7
2024-08-27,29328.4,2234.25,2024,8,8,310.7
2024-08-27,54982.3,2292.7,2024,8,8,310.7
2024-08-28,50015.6,2261.73,2024,8,8,310.7
2024-08-28,34265.3,2285.6,2024,8,8,310.7
2024-08-29,37805.6,2262.35,2024,8,8,310.7
2024-08-30,48287.8,2209.9,2024,8,8,310.7
2024-08-30,51665.3,2243.1,2024,8,8,310.7
2024-08-31,39047.3,2261.23,2024,8,8,310.7
2024-08-31,20712.5,2311.44,2024,8,8,310.7
2024-09-02,59336.2,2265.53,2024,9,9,310.7
2024-09-02,37287.2,2242.74,2024,9,9,310.7
2024-09-03,50135.8,2248.89,2024,9,9,310.7
2024-09-03,17394.4,2186.58,2024,9,9,310.7
2024-09-03,50135.8,2248.89,2024,9,9,310.7
2024-09-04,18230.5,2261.82,2024,9,9,310.7
2024-09-04,89801.6,2276.76,2024,9,9,310.7
2024-09-05,36647.8,2239.51,2024,9,9,310.7
2024-09-06,51536.3,2238.36,2024,9,9,310.7
2024-09-06,50815.4,2235.17,2024,9,9,310.7
2024-09-07,51742.7,2193.04,2024,9,9,310.7
2024-09-09,60634.4,2172.03,2024,9,9,310.7
2024-09-09,50978.8,2216.94,2024,9,9,310.7
2024-09-10,23431.4,2151.28,2024,9,9,310.7
2024-09-10,49745.2,2152.57,2024,9,9,310.7
2024-09-11,37571.3,2186.78,2024,9,9,310.7
2024-09-11,64771.4,2154.21,2024,9,9,310.7
2024-09-12,55243.3,2173.32,2024,9,9,310.7
2024-09-12,9738.5,2156.93,2024,9,9,310.7
2024-09-13,24404.0,2177.76,2024,9,9,310.7
2024-09-13,83539.4,2228.98,2024,9,9,310.7
2024-09-14,29119.2,2249.26,2024,9,9,310.7
2024-09-14,59700.2,2260.12,2024,9,9,310.7
2024-09-16,51078.6,2247.44,2024,9,9,310.7
2024-09-16,50155.4,2277.68,2024,9,9,310.7
2024-09-17,50175.7,2263.0,2024,9,9,310.7
2024-09-18,60545.0,2231.41,2024,9,9,310.7
2024-09-18,53464.2,2301.83,2024,9,9,310.7
2024-09-19,15758.9,2353.13,2024,9,9,310.7
2024-09-19,51248.0,2340.24,2024,9,9,310.7
2024-09-20,37320.1,2406.25,2024,9,9,310.7
2024-09-20,46208.6,2403.25,2024,9,9,310.7
2024-09-21,17386.7,2379.0,2024,9,9,310.7
2024-09-21,58811.2,2370.45,2024,9,9,310.7
2024-09-23,29984.3,2331.32,2024,9,9,310.7
2024-09-23,98312.0,2397.61,2024,9,9,310.7
2024-09-24,76217.2,2381.33,2024,9,9,310.7
2024-09-24,42685.2,2340.62,2024,9,9,310.7
2024-09-25,67486.6,2363.77,2024,9,9,310.7
2024-09-25,59822.8,2386.04,2024,9,9,310.7
2024-09-26,68380.2,2338.68,2024,9,9,310.7
2024-09-27,65675.7,2400.76,2024,9,9,310.7
2024-09-27,68733.7,2353.6,2024,9,9,310.7
2024-09-28,67599.5,2317.78,2024,9,9,310.7
2024-09-28,36055.3,2359.47,2024,9,9,310.7
2024-09-30,50386.0,2323.81,2024,9,9,310.7
2024-09-30,101686.2,2350.56,2024,9,9,310.7
2024-10-01,69775.1,2277.18,2024,10,10,239.6
2024-10-01,30555.8,2285.15,2024,10,10,239.6
2024-10-03,35250.8,2231.85,2024,10,10,239.6
2024-10-03,108178.5,2300.44,2024,10,10,239.6
2024-10-04,51588.2,2265.41,2024,10,10,239.6
2024-10-04,60426.0,2318.9,2024,10,10,239.6
2024-10-05,73097.4,2270.83,2024,10,10,239.6
2024-10-05,61524.6,2273.16,2024,10,10,239.6
2024-10-07,69825.5,2251.57,2024,10,10,239.6
2024-10-08,64416.4,2238.49,2024,10,10,239.6
2024-10-08,66481.9,2217.7,2024,10,10,239.6
2024-10-09,73525.4,2212.01,2024,10,10,239.6
2024-10-09,31736.8,2192.59,2024,10,10,239.6
2024-10-10,47513.8,2210.78,2024,10,10,239.6
2024-10-10,68629.2,2238.48,2024,10,10,239.6
2024-10-11,71145.2,2215.46,2024,10,10,239.6
2024-10-11,16624.4,2189.73,2024,10,10,239.6
2024-10-14,32940.6,2219.37,2024,10,10,239.6
